caribbean_genre,westafrica_genre,feature,genre_a_value,genre_b_value,abs_gap,distance_contribution
calypso_soca,juju,chroma_B,0.11477951345313582,0.4330620342785945,0.3182825208254587,0.015722282234107612
calypso_soca,juju,onsets_per_second,0.30071663159034906,0.6510167320858846,0.35030010049553556,0.01904454204444872
calypso_soca,juju,mfcc_3_mean,-0.22515957273178533,0.12857948431550958,0.3537390570472949,0.01942030461100085
calypso_soca,juju,chroma_D,0.11085789570175876,0.48403952645031406,0.3731816307485553,0.021613770034188684
calypso_soca,juju,chroma_C#,0.17746010486945699,0.5589636795477667,0.38150357467830975,0.022588491727281276
calypso_soca,juju,mfcc_6_mean,-0.025576115457481164,0.36775713212562666,0.39333324758310784,0.024011059604498043
calypso_soca,juju,chroma_F,0.24574094543759978,-0.15297498711414953,0.3987159325517493,0.024672729112714443
calypso_soca,juju,rms_std,0.19626448755171302,-0.2201816665218341,0.4164461540735471,0.026915826575210775
calypso_soca,juju,chroma_C,0.07895209084023418,0.500284678965359,0.4213325881251248,0.027551174167122397
calypso_soca,juju,mfcc_5_mean,-0.22636031152959182,0.22136970442895415,0.447730015958546,0.03111160607000868
calypso_soca,juju,ibi_std_sec,0.19367790094217316,-0.2593614006222593,0.4530393015644325,0.03185383808475032
calypso_soca,juju,mfcc_10_mean,0.30304770767178607,-0.17217182445784687,0.47521953212963297,0.03504923754297125
calypso_soca,juju,spectral_bandwidth_mean,0.30904290898099923,-0.19737554805765428,0.5064184570386535,0.03980238180802013
calypso_soca,juju,mfcc_11_mean,0.3148571791629172,-0.21504045814579728,0.5298976373087145,0.04357867045792738
calypso_soca,juju,mfcc_2_mean,-0.3505481974117888,0.25934578394872626,0.6098939813605151,0.05772962085649048
calypso_soca,juju,spectral_centroid_mean,0.43615330374690775,-0.2256489352487571,0.6618022389956648,0.06797457082896474
calypso_soca,juju,textural_grain_mean,0.5731855725953756,-0.17419983642426914,0.7473854090196448,0.08669204345466149
calypso_soca,juju,lufs_integrated,0.5664546959315598,-0.18666117512263425,0.7531158710541941,0.08802653559366157
calypso_soca,juju,rms_mean,0.6571390649741754,-0.19860051218823846,0.8557395771624139,0.11365099607030632
calypso_soca,juju,mfcc_1_mean,0.6706585352511949,-0.22691270272341704,0.8975712379746119,0.12503392512681563
calypso_soca,kora,mean_ibi_sec,0.04004005645943388,0.05264185892908912,0.01260180246965524,5.384675265007604e-06
calypso_soca,kora,mfcc_7_mean,0.040059694983309045,0.026893205449335076,0.01316648953397397,5.8780622100927014e-06
calypso_soca,kora,ibi_std_sec,0.19367790094217316,0.1723498791191994,0.021328021822973747,1.5423940260527063e-05
calypso_soca,kora,beat_count,-0.07158311708076681,0.00720391446939642,0.07878703155016323,0.00021047652139592404
calypso_soca,kora,tempo_bpm,-0.07846389247865625,0.007134238680349206,0.08559813115900546,0.0002484407018543215
calypso_soca,kora,dynamic_range_db,-0.16259347449474146,-0.02415334246450621,0.13844013203023525,0.0006498575833577272
calypso_soca,kora,onsets_per_second,0.30071663159034906,0.0951503640837241,0.20556626750662496,0.0014328406116039308
calypso_soca,kora,mfcc_6_mean,-0.025576115457481164,-0.27076257923985586,0.2451864637823747,0.0020383894442062007
calypso_soca,kora,log_attack_time_ms,0.04350449374447745,-0.2620114310591127,0.30551592480359013,0.0031649138036153224
calypso_soca,kora,mean_beat_strength,-0.13834119980997012,-0.5353267661861217,0.3969855663761516,0.0053437190347703865
calypso_soca,kora,mfcc_13_mean,0.14206037111537986,-0.2622500074537207,0.40431037856910057,0.005542733030984599
calypso_soca,kora,mfcc_8_mean,0.23548299465183367,-0.18104238008799664,0.4165253747398303,0.005882705525281541
calypso_soca,kora,mfcc_9_mean,0.2840962132037515,-0.13969127466463377,0.42378748786838527,0.006089623492362894
calypso_soca,kora,mfcc_5_mean,-0.22636031152959182,0.21577865167742002,0.44213896320701185,0.006628446550027656
calypso_soca,kora,mfcc_4_mean,-0.13154076140704715,0.33245582494431647,0.46399658635136365,0.007300014999196355
calypso_soca,kora,chroma_B,0.11477951345313582,-0.3659588583142934,0.48073837176742923,0.00783631270439686
calypso_soca,kora,ssm_mean_affinity,-0.48151488376047363,0.05885897867179365,0.5403738624322673,0.009901086396322697
calypso_soca,kora,mfcc_3_mean,-0.22515957273178533,0.400698528691177,0.6258581014229623,0.013281463657729286
calypso_soca,kora,chroma_F,0.24574094543759978,-0.3846876865022379,0.6304286319398377,0.0134761563129904
calypso_soca,kora,chroma_C,0.07895209084023418,-0.5591049731665926,0.6380570640068267,0.013804262967730047
calypso_soca,kora,chroma_F#,0.20112119884141771,-0.509970769665573,0.7110919685069907,0.0171453252651748
calypso_soca,kora,mfcc_12_mean,0.20685329874106803,-0.5071262073296298,0.7139795060706978,0.017284852334154922
calypso_soca,kora,rms_std,0.19626448755171302,-0.5286683489452465,0.7249328364969595,0.017819262497069475
calypso_soca,kora,chroma_D,0.11085789570175876,-0.632593981021658,0.7434518767234167,0.018741308333764282
calypso_soca,kora,chroma_A,0.19839798985515536,-0.5816046197659301,0.7800026096210855,0.020629385566262967
calypso_soca,kora,chroma_E,0.2990596774118949,-0.49218340598468313,0.791243083396578,0.021228242246611906
calypso_soca,kora,spectral_flux_mean,0.13398705064945338,-0.7127413935341299,0.8467284441835833,0.024309861254001388
calypso_soca,kora,key_correlation,-0.330367356589787,0.5273505261757346,0.8577178827655216,0.024944977201138037
calypso_soca,kora,mfcc_11_mean,0.3148571791629172,-0.5449653544683278,0.8598225336312451,0.025067546361029317
calypso_soca,kora,mfcc_10_mean,0.30304770767178607,-0.5883374049376376,0.8913851126094237,0.02694169619410901
calypso_soca,kora,chroma_C#,0.17746010486945699,-0.7165007491547846,0.8939608540242415,0.027097622298692427
calypso_soca,kora,chroma_G,0.2421236275407335,-0.7728501778466509,1.0149738053873845,0.03493042338587513
calypso_soca,kora,chroma_A#,0.2587250471007883,-0.845964675340927,1.1046897224417154,0.04137850624315907
calypso_soca,kora,chroma_D#,0.42185321283268884,-0.7695657495009868,1.1914189623336755,0.0481308129842107
calypso_soca,kora,rms_mean,0.6571390649741754,-0.5425974981938769,1.1997365631680523,0.048805185839004034
calypso_soca,kora,chroma_G#,0.35185125784786614,-0.8627386732269215,1.2145899310747876,0.05002113416778421
calypso_soca,kora,lufs_integrated,0.5664546959315598,-0.6808646530243497,1.2473193489559096,0.0527532839717972
calypso_soca,kora,spectral_bandwidth_mean,0.30904290898099923,-1.0036291186405415,1.3126720276215407,0.058426065745884194
calypso_soca,kora,textural_grain_mean,0.5731855725953756,-0.8564844487983517,1.4296700213937275,0.06930519706819156
